室外温度,湿球温度,总负荷,month,weekday,day,hour,minute,is_holiday
26.41,18.26,2059.6,3,3,21,14,0,0
26.17,18.12,1933.85,3,3,21,14,10,0
26.66,18.48,1510.92,3,3,21,14,20,0
26.33,18.25,1213.18,3,3,21,14,30,0
26.43,18.44,1041.88,3,3,21,14,40,0
26.75,18.59,1163.81,3,3,21,14,50,0
27.0,18.64,1008.05,3,3,21,15,0,0
26.62,18.27,1112.74,3,3,21,15,10,0
26.47,18.23,1064.9,3,3,21,15,20,0
26.57,18.38,1178.7,3,3,21,15,30,0
26.3,18.18,1113.89,3,3,21,15,40,0
26.21,17.81,1208.14,3,3,21,15,50,0
25.99,17.67,1225.21,3,3,21,16,0,0
25.76,17.69,1375.34,3,3,21,16,10,0
25.83,17.95,1655.6,3,3,21,16,20,0
25.72,18.01,1918.96,3,3,21,16,30,0
25.78,18.25,1980.01,3,3,21,16,40,0
25.46,18.15,1566.79,3,3,21,16,50,0
25.4,18.13,1230.2,3,3,21,17,0,0
25.44,18.03,1070.18,3,3,21,17,10,0
25.16,17.76,1174.45,3,3,21,17,20,0
24.96,17.52,1136.55,3,3,21,17,30,0
24.97,17.59,1263.0,3,3,21,17,40,0
25.02,17.77,1281.6,3,3,21,17,50,0
25.02,18.03,1220.0,3,3,21,18,0,0
24.97,18.45,1295.11,3,3,21,18,10,0
24.62,18.8,746.32,3,3,21,18,20,0
23.89,18.96,0.0,3,3,21,18,30,0
23.4,18.95,0.0,3,3,21,18,40,0
23.03,18.94,0.0,3,3,21,18,50,0
22.63,18.81,0.0,3,3,21,19,0,0
22.49,18.86,0.0,3,3,21,19,10,0
22.27,18.78,0.0,3,3,21,19,20,0
21.99,18.69,0.0,3,3,21,19,30,0
21.98,18.68,0.0,3,3,21,19,40,0
22.01,18.74,0.0,3,3,21,19,50,0
21.95,18.76,0.0,3,3,21,20,0,0
21.76,18.66,0.0,3,3,21,20,10,0
22.0,18.85,0.0,3,3,21,20,20,0
22.01,18.85,0.0,3,3,21,20,30,0
22.02,18.89,0.0,3,3,21,20,40,0
21.97,18.89,0.0,3,3,21,20,50,0
22.0,18.83,0.0,3,3,21,21,0,0
21.07,19.1,1729.58,3,4,22,6,30,0
21.05,19.08,1228.81,3,4,22,6,40,0
21.17,19.16,920.26,3,4,22,6,50,0
21.3,19.31,952.44,3,4,22,7,0,0
21.53,19.43,1183.72,3,4,22,7,10,0
21.78,19.61,1040.0,3,4,22,7,20,0
21.95,19.72,1115.52,3,4,22,7,30,0
21.72,19.55,1068.21,3,4,22,7,40,0
21.61,19.49,1147.36,3,4,22,7,50,0
21.49,19.4,327.85,3,4,22,8,0,0
21.62,19.55,86.84,3,4,22,8,10,0
21.75,19.71,113.74,3,4,22,8,20,0
21.9,19.89,170.3,3,4,22,8,30,0
22.05,20.04,1017.51,3,4,22,8,40,0
22.39,20.25,1273.04,3,4,22,8,50,0
22.59,20.4,1074.03,3,4,22,9,0,0
22.58,20.42,970.17,3,4,22,9,10,0
22.68,20.54,1171.98,3,4,22,9,20,0
23.07,20.87,1032.43,3,4,22,9,30,0
23.67,21.27,1104.44,3,4,22,9,40,0
23.76,21.25,1101.8,3,4,22,9,50,0
23.58,21.23,1115.52,3,4,22,10,0,0
24.1,21.55,1117.05,3,4,22,10,10,0
24.23,21.62,1159.26,3,4,22,10,20,0
24.43,21.79,1135.85,3,4,22,10,30,0
24.77,22.01,1159.0,3,4,22,10,40,0
25.03,22.13,1104.88,3,4,22,10,50,0
25.2,22.1,1022.53,3,4,22,11,0,0
25.33,22.06,1073.64,3,4,22,11,10,0
25.16,21.92,1170.68,3,4,22,11,20,0
25.16,21.93,1053.23,3,4,22,11,30,0
25.25,21.97,1126.12,3,4,22,11,40,0
25.37,22.05,1019.94,3,4,22,11,50,0
25.5,22.11,1068.95,3,4,22,12,0,0
25.2,21.9,1056.83,3,4,22,12,10,0
25.69,22.13,1124.56,3,4,22,12,20,0
26.08,22.24,1040.8,3,4,22,12,30,0
26.24,22.34,1136.23,3,4,22,12,40,0
26.25,22.33,1023.52,3,4,22,12,50,0
26.25,22.26,1167.88,3,4,22,13,0,0
26.61,22.43,1024.32,3,4,22,13,10,0
26.14,22.16,1169.5,3,4,22,13,20,0
26.03,22.11,1338.21,3,4,22,13,30,0
26.05,22.11,1684.71,3,4,22,13,40,0
26.14,22.19,2022.38,3,4,22,13,50,0
26.57,22.4,2296.22,3,4,22,14,0,0
26.12,22.02,1718.58,3,4,22,14,10,0
25.88,21.8,1465.59,3,4,22,14,20,0
25.68,21.41,1137.73,3,4,22,14,30,0
25.83,21.53,1088.19,3,4,22,14,40,0
25.78,21.55,1180.8,3,4,22,14,50,0
25.89,21.65,1032.1,3,4,22,15,0,0
25.83,21.66,1225.14,3,4,22,15,10,0
26.08,21.93,1157.03,3,4,22,15,20,0
25.92,21.9,1021.14,3,4,22,15,30,0
26.14,22.14,1167.87,3,4,22,15,40,0
26.13,22.1,1138.84,3,4,22,15,50,0
26.03,21.99,1026.56,3,4,22,16,0,0
25.93,21.94,1150.68,3,4,22,16,10,0
25.95,21.93,1347.68,3,4,22,16,20,0
26.35,22.2,1349.49,3,4,22,16,30,0
26.3,22.19,1181.99,3,4,22,16,40,0
26.0,22.01,1054.3,3,4,22,16,50,0
26.11,22.11,1112.47,3,4,22,17,0,0
25.65,21.79,1119.13,3,4,22,17,10,0
25.9,22.01,1429.3,3,4,22,17,20,0
26.26,22.25,1845.85,3,4,22,17,30,0
25.74,21.94,2164.93,3,4,22,17,40,0
25.51,21.84,1958.7,3,4,22,17,50,0
25.31,21.76,1441.15,3,4,22,18,0,0
25.65,22.25,1141.54,3,4,22,18,10,0
25.21,21.94,1055.86,3,4,22,18,20,0
25.09,21.93,435.83,3,4,22,18,30,0
25.1,21.98,0.0,3,4,22,18,40,0
25.11,22.05,0.0,3,4,22,18,50,0
24.96,22.0,0.0,3,4,22,19,0,0
24.67,21.87,0.0,3,4,22,19,10,0
24.48,21.81,0.0,3,4,22,19,20,0
24.35,21.76,0.0,3,4,22,19,30,0
24.17,21.7,0.0,3,4,22,19,40,0
23.99,21.6,0.0,3,4,22,19,50,0
23.81,21.48,0.0,3,4,22,20,0,0
23.64,21.39,0.0,3,4,22,20,10,0
23.61,21.38,0.0,3,4,22,20,20,0
23.46,21.28,0.0,3,4,22,20,30,0
23.28,21.16,0.0,3,4,22,20,40,0
23.09,21.02,0.0,3,4,22,20,50,0
23.08,21.02,0.0,3,4,22,21,0,0
23.22,22.43,0.0,3,6,24,6,30,0
23.26,22.48,1158.64,3,6,24,6,40,0
23.48,22.71,2100.33,3,6,24,6,50,0
23.49,22.71,2147.17,3,6,24,7,0,0
23.52,22.74,1655.02,3,6,24,7,10,0
23.64,22.83,1080.59,3,6,24,7,20,0
23.63,22.78,178.89,3,6,24,7,30,0
23.69,22.82,139.46,3,6,24,7,40,0
23.81,22.91,179.46,3,6,24,7,50,0
23.92,22.99,139.98,3,6,24,8,0,0
24.16,23.19,127.65,3,6,24,8,10,0
24.33,23.32,147.12,3,6,24,8,20,0
24.52,23.4,153.76,3,6,24,8,30,0
24.7,23.49,126.11,3,6,24,8,40,0
24.72,23.45,156.31,3,6,24,8,50,0
24.91,23.59,247.24,3,6,24,9,0,0
25.14,23.7,745.63,3,6,24,9,10,0
25.14,23.63,1013.38,3,6,24,9,20,0
25.3,23.75,1048.1,3,6,24,9,30,0
25.64,23.9,720.53,3,6,24,9,40,0
25.87,23.97,134.72,3,6,24,9,50,0
26.11,24.11,123.2,3,6,24,10,0,0
26.53,24.34,149.3,3,6,24,10,10,0
26.73,24.39,190.21,3,6,24,10,20,0
26.83,24.46,136.61,3,6,24,10,30,0
27.18,24.71,155.05,3,6,24,10,40,0
27.22,24.69,138.92,3,6,24,10,50,0
27.27,24.66,248.28,3,6,24,11,0,0
27.87,24.68,356.3,3,6,24,11,10,0
28.68,24.82,825.04,3,6,24,11,20,0
29.58,25.22,996.5,3,6,24,11,30,0
29.58,25.12,983.4,3,6,24,11,40,0
29.73,25.18,685.66,3,6,24,11,50,0
29.39,25.08,134.32,3,6,24,12,0,0
29.47,25.06,147.26,3,6,24,12,10,0
29.76,25.19,156.95,3,6,24,12,20,0
30.14,25.28,177.33,3,6,24,12,30,0
30.23,25.23,120.17,3,6,24,12,40,0
30.88,25.61,178.71,3,6,24,12,50,0
31.1,25.55,146.75,3,6,24,13,0,0
30.95,25.46,146.36,3,6,24,13,10,0
30.59,25.33,211.32,3,6,24,13,20,0
31.14,25.69,727.88,3,6,24,13,30,0
31.12,25.49,958.12,3,6,24,13,40,0
31.29,25.55,322.12,3,6,24,13,50,0
31.14,25.39,0.0,3,6,24,14,0,0
31.11,25.34,0.0,3,6,24,14,10,0
31.66,25.84,0.0,3,6,24,14,20,0
31.79,25.82,0.0,3,6,24,14,30,0
31.39,25.64,0.0,3,6,24,14,40,0
31.46,25.69,0.0,3,6,24,14,50,0
31.23,25.61,0.0,3,6,24,15,0,0
31.16,25.49,0.0,3,6,24,15,10,0
31.17,25.4,0.0,3,6,24,15,20,0
30.93,25.19,0.0,3,6,24,15,30,0
31.01,25.33,138.29,3,6,24,15,40,0
31.03,25.27,347.94,3,6,24,15,50,0
31.01,25.21,478.31,3,6,24,16,0,0
30.79,24.98,528.2,3,6,24,16,10,0
30.71,25.04,537.77,3,6,24,16,20,0
30.53,25.0,506.06,3,6,24,16,30,0
30.72,25.14,475.62,3,6,24,16,40,0
30.7,25.07,184.49,3,6,24,16,50,0
30.57,25.12,131.12,3,6,24,17,0,0
30.43,25.06,135.0,3,6,24,17,10,0
30.08,24.92,153.18,3,6,24,17,20,0
30.03,24.88,137.4,3,6,24,17,30,0
29.83,24.89,139.7,3,6,24,17,40,0
29.75,24.87,114.71,3,6,24,17,50,0
29.38,24.59,144.11,3,6,24,18,0,0
29.3,24.66,140.0,3,6,24,18,10,0
29.29,24.71,130.86,3,6,24,18,20,0
28.99,24.51,185.61,3,6,24,18,30,0
28.88,24.59,533.56,3,6,24,18,40,0
29.15,24.86,889.66,3,6,24,18,50,0
29.18,24.97,1024.46,3,6,24,19,0,0
28.79,24.76,670.76,3,6,24,19,10,0
28.76,24.81,159.96,3,6,24,19,20,0
28.46,24.77,138.24,3,6,24,19,30,0
28.02,24.61,128.26,3,6,24,19,40,0
27.81,24.57,165.56,3,6,24,19,50,0
27.86,24.72,135.28,3,6,24,20,0,0
27.78,24.71,136.8,3,6,24,20,10,0
27.55,24.6,134.68,3,6,24,20,20,0
27.33,24.52,140.96,3,6,24,20,30,0
27.13,24.41,144.08,3,6,24,20,40,0
26.94,24.3,134.94,3,6,24,20,50,0
26.83,24.24,127.44,3,6,24,21,0,0
24.17,22.98,2898.46,3,0,25,6,30,0
24.27,23.09,3256.82,3,0,25,6,40,0
24.39,23.13,3301.68,3,0,25,6,50,0
24.27,23.07,3257.56,3,0,25,7,0,0
24.65,23.32,2770.24,3,0,25,7,10,0
24.46,23.18,2201.19,3,0,25,7,20,0
24.53,23.19,1810.83,3,0,25,7,30,0
24.71,23.37,1842.2,3,0,25,7,40,0
24.9,23.45,1942.98,3,0,25,7,50,0
25.01,23.48,2210.82,3,0,25,8,0,0
25.11,23.53,2464.55,3,0,25,8,10,0
25.09,23.49,2819.15,3,0,25,8,20,0
25.1,23.43,3111.1,3,0,25,8,30,0
25.11,23.41,3280.98,3,0,25,8,40,0
25.12,23.37,3280.73,3,0,25,8,50,0
25.14,23.35,3369.43,3,0,25,9,0,0
25.52,23.63,3251.84,3,0,25,9,10,0
25.66,23.71,3312.64,3,0,25,9,20,0
25.78,23.73,3127.01,3,0,25,9,30,0
25.83,23.83,2192.36,3,0,25,9,40,0
26.05,23.93,369.12,3,0,25,9,50,0
26.19,23.99,310.62,3,0,25,10,0,0
26.35,24.09,1104.83,3,0,25,10,10,0
26.56,24.25,1865.89,3,0,25,10,20,0
26.7,24.32,2187.44,3,0,25,10,30,0
26.77,24.33,2327.64,3,0,25,10,40,0
26.95,24.44,2549.18,3,0,25,10,50,0
27.42,24.57,2332.18,3,0,25,11,0,0
27.81,24.65,1579.34,3,0,25,11,10,0
28.14,24.77,1217.8,3,0,25,11,20,0
28.21,24.74,1049.38,3,0,25,11,30,0
28.09,24.72,1154.24,3,0,25,11,40,0
28.08,24.71,1124.2,3,0,25,11,50,0
28.22,24.76,1114.55,3,0,25,12,0,0
28.22,24.74,1252.06,3,0,25,12,10,0
28.17,24.69,1574.56,3,0,25,12,20,0
28.17,24.69,2311.96,3,0,25,12,30,0
28.06,24.59,2120.24,3,0,25,12,40,0
27.93,24.47,2338.76,3,0,25,12,50,0
27.95,24.53,2140.86,3,0,25,13,0,0
28.31,24.76,1851.02,3,0,25,13,10,0
28.34,24.76,1513.8,3,0,25,13,20,0
28.1,24.53,1653.19,3,0,25,13,30,0
28.07,24.5,1895.13,3,0,25,13,40,0
28.41,24.73,2233.1,3,0,25,13,50,0
28.55,24.82,2509.75,3,0,25,14,0,0
28.65,24.89,2902.34,3,0,25,14,10,0
28.93,24.96,3101.68,3,0,25,14,20,0
28.98,25.07,3194.72,3,0,25,14,30,0
29.57,25.27,3132.26,3,0,25,14,40,0
29.31,25.1,3102.6,3,0,25,14,50,0
29.3,25.17,3147.16,3,0,25,15,0,0
29.31,25.21,3161.57,3,0,25,15,10,0
29.87,25.45,3110.34,3,0,25,15,20,0
29.73,25.48,2738.06,3,0,25,15,30,0
29.41,25.33,2158.42,3,0,25,15,40,0
29.3,25.38,2028.6,3,0,25,15,50,0
29.21,25.41,2318.84,3,0,25,16,0,0
28.99,25.31,2631.46,3,0,25,16,10,0
28.9,25.25,2823.72,3,0,25,16,20,0
29.26,25.47,3103.12,3,0,25,16,30,0
29.29,25.57,3132.98,3,0,25,16,40,0
29.36,25.59,3147.18,3,0,25,16,50,0
29.22,25.59,3158.1,3,0,25,17,0,0
29.05,25.51,2317.14,3,0,25,17,10,0
28.83,25.42,1860.92,3,0,25,17,20,0
28.85,25.53,1725.96,3,0,25,17,30,0
29.01,25.61,1735.53,3,0,25,17,40,0
28.74,25.49,1852.54,3,0,25,17,50,0
28.64,25.43,2147.01,3,0,25,18,0,0
28.38,25.23,2383.4,3,0,25,18,10,0
28.3,25.18,2651.64,3,0,25,18,20,0
28.37,25.29,1277.8,3,0,25,18,30,0
28.59,25.42,0.0,3,0,25,18,40,0
28.62,25.35,0.0,3,0,25,18,50,0
28.46,25.24,0.0,3,0,25,19,0,0
28.32,25.2,0.0,3,0,25,19,10,0
28.16,25.12,0.0,3,0,25,19,20,0
27.85,24.9,0.0,3,0,25,19,30,0
27.56,24.79,0.0,3,0,25,19,40,0
27.4,24.68,0.0,3,0,25,19,50,0
27.29,24.63,0.0,3,0,25,20,0,0
27.15,24.61,0.0,3,0,25,20,10,0
26.89,24.49,0.0,3,0,25,20,20,0
26.74,24.46,0.0,3,0,25,20,30,0
26.66,24.47,0.0,3,0,25,20,40,0
26.6,24.43,0.0,3,0,25,20,50,0
26.59,24.41,0.0,3,0,25,21,0,0
24.16,21.14,1771.96,3,1,26,6,30,0
24.16,21.1,1505.88,3,1,26,6,40,0
24.14,20.98,1166.84,3,1,26,6,50,0
24.04,20.82,1134.4,3,1,26,7,0,0
23.96,20.68,1261.52,3,1,26,7,10,0
23.8,20.52,1505.41,3,1,26,7,20,0
23.76,20.45,2029.57,3,1,26,7,30,0
23.77,20.42,2212.25,3,1,26,7,40,0
23.76,20.36,2455.85,3,1,26,7,50,0
23.77,20.37,2752.02,3,1,26,8,0,0
23.77,20.33,2573.82,3,1,26,8,10,0
23.77,20.26,899.22,3,1,26,8,20,0
24.05,20.49,285.42,3,1,26,8,30,0
24.17,20.58,1237.72,3,1,26,8,40,0
24.17,20.58,1096.89,3,1,26,8,50,0
24.17,20.56,1084.1,3,1,26,9,0,0
24.17,20.51,1227.23,3,1,26,9,10,0
24.29,20.56,1163.92,3,1,26,9,20,0
24.52,20.75,1052.49,3,1,26,9,30,0
24.71,20.93,1212.22,3,1,26,9,40,0
24.8,21.03,1293.1,3,1,26,9,50,0
24.9,21.09,1304.41,3,1,26,10,0,0
25.1,21.26,1327.67,3,1,26,10,10,0
25.15,21.27,1861.36,3,1,26,10,20,0
25.56,21.52,2073.79,3,1,26,10,30,0
25.98,21.91,2038.24,3,1,26,10,40,0
26.4,22.29,1725.41,3,1,26,10,50,0
26.45,22.32,1354.74,3,1,26,11,0,0
26.24,22.2,1048.06,3,1,26,11,10,0
26.72,22.64,1162.78,3,1,26,11,20,0
27.18,22.87,1286.94,3,1,26,11,30,0
27.27,22.97,2033.5,3,1,26,11,40,0
27.38,23.07,2176.76,3,1,26,11,50,0
27.6,23.21,2381.32,3,1,26,12,0,0
27.76,23.25,2653.58,3,1,26,12,10,0
28.02,23.41,2704.16,3,1,26,12,20,0
28.18,23.54,2024.44,3,1,26,12,30,0
28.17,23.61,1703.81,3,1,26,12,40,0
28.29,23.66,1682.86,3,1,26,12,50,0
28.63,23.76,2035.63,3,1,26,13,0,0
28.72,23.76,2114.84,3,1,26,13,10,0
29.06,24.08,2337.98,3,1,26,13,20,0
29.28,24.23,2496.78,3,1,26,13,30,0
29.33,24.18,2098.69,3,1,26,13,40,0
29.57,24.31,1865.4,3,1,26,13,50,0
29.62,24.37,2047.02,3,1,26,14,0,0
29.33,24.19,2340.8,3,1,26,14,10,0
29.29,24.1,2718.76,3,1,26,14,20,0
29.44,24.25,3017.52,3,1,26,14,30,0
29.35,24.15,3178.42,3,1,26,14,40,0
29.46,24.26,3111.92,3,1,26,14,50,0
29.46,24.23,3231.48,3,1,26,15,0,0
29.69,24.39,3174.56,3,1,26,15,10,0
29.73,24.38,3011.91,3,1,26,15,20,0
29.83,24.43,2324.92,3,1,26,15,30,0
29.93,24.52,1930.01,3,1,26,15,40,0
30.04,24.57,2099.32,3,1,26,15,50,0
30.1,24.62,2313.4,3,1,26,16,0,0
29.98,24.52,2649.2,3,1,26,16,10,0
30.04,24.52,2882.7,3,1,26,16,20,0
30.16,24.7,3065.42,3,1,26,16,30,0
30.23,24.74,3148.95,3,1,26,16,40,0
30.1,24.6,3192.62,3,1,26,16,50,0
30.08,24.55,3125.94,3,1,26,17,0,0
29.99,24.55,3188.88,3,1,26,17,10,0
30.07,24.54,3165.04,3,1,26,17,20,0
29.96,24.46,2942.01,3,1,26,17,30,0
29.97,24.44,2514.9,3,1,26,17,40,0
29.97,24.58,2421.06,3,1,26,17,50,0
29.84,24.43,2720.3,3,1,26,18,0,0
29.83,24.43,3044.47,3,1,26,18,10,0
29.63,24.33,3184.95,3,1,26,18,20,0
29.52,24.27,1012.8,3,1,26,18,30,0
29.83,24.45,0.0,3,1,26,18,40,0
29.93,24.5,0.0,3,1,26,18,50,0
29.81,24.5,0.0,3,1,26,19,0,0
29.56,24.37,0.0,3,1,26,19,10,0
29.19,24.17,0.0,3,1,26,19,20,0
28.97,24.07,0.0,3,1,26,19,30,0
28.75,23.96,0.0,3,1,26,19,40,0
28.75,23.98,0.0,3,1,26,19,50,0
28.66,23.91,0.0,3,1,26,20,0,0
28.6,23.88,0.0,3,1,26,20,10,0
28.41,23.7,0.0,3,1,26,20,20,0
28.33,23.62,0.0,3,1,26,20,30,0
28.28,23.66,0.0,3,1,26,20,40,0
28.22,23.57,0.0,3,1,26,20,50,0
28.08,23.49,0.0,3,1,26,21,0,0
24.94,22.43,2400.57,3,2,27,6,30,0
25.08,22.46,2075.64,3,2,27,6,40,0
25.02,22.38,1902.03,3,2,27,6,50,0
25.15,22.45,1894.04,3,2,27,7,0,0
25.1,22.44,2203.3,3,2,27,7,10,0
24.96,22.42,2298.17,3,2,27,7,20,0
24.71,22.26,2467.66,3,2,27,7,30,0
24.71,22.29,2712.66,3,2,27,7,40,0
24.81,22.32,3047.74,3,2,27,7,50,0
24.82,22.38,3214.18,3,2,27,8,0,0
24.96,22.47,1459.92,3,2,27,8,10,0
24.76,22.39,346.4,3,2,27,8,20,0
24.69,22.34,495.08,3,2,27,8,30,0
24.87,22.5,1529.97,3,2,27,8,40,0
25.1,22.53,1519.94,3,2,27,8,50,0
25.17,22.54,1569.57,3,2,27,9,0,0
25.14,22.51,1870.58,3,2,27,9,10,0
25.35,22.6,2238.98,3,2,27,9,20,0
25.11,22.38,2147.98,3,2,27,9,30,0
25.17,22.51,1562.88,3,2,27,9,40,0
25.16,22.47,1323.59,3,2,27,9,50,0
25.1,22.51,1055.92,3,2,27,10,0,0
25.09,22.49,1156.69,3,2,27,10,10,0
24.99,22.4,1240.6,3,2,27,10,20,0
24.84,22.35,1161.8,3,2,27,10,30,0
25.05,22.52,1148.68,3,2,27,10,40,0
25.13,22.52,1258.06,3,2,27,10,50,0
25.14,22.55,1472.14,3,2,27,11,0,0
25.1,22.58,1992.76,3,2,27,11,10,0
25.26,22.65,2331.12,3,2,27,11,20,0
25.56,22.84,2243.16,3,2,27,11,30,0
25.74,22.95,1849.72,3,2,27,11,40,0
26.03,23.13,1610.82,3,2,27,11,50,0
26.33,23.32,1080.46,3,2,27,12,0,0
26.24,23.24,1051.58,3,2,27,12,10,0
26.13,23.17,1209.39,3,2,27,12,20,0
26.41,23.32,1326.32,3,2,27,12,30,0
26.21,23.16,1481.52,3,2,27,12,40,0
25.78,22.93,1786.24,3,2,27,12,50,0
25.54,22.76,2168.49,3,2,27,13,0,0
25.4,22.68,2350.32,3,2,27,13,10,0
25.73,22.9,2229.92,3,2,27,13,20,0
26.15,23.1,1674.83,3,2,27,13,30,0
26.17,23.11,1551.73,3,2,27,13,40,0
26.16,23.11,1536.81,3,2,27,13,50,0
26.16,23.11,1530.04,3,2,27,14,0,0
26.18,23.12,1546.56,3,2,27,14,10,0
26.17,23.12,1547.58,3,2,27,14,20,0
26.17,23.11,1545.23,3,2,27,14,30,0
26.23,23.15,1513.77,3,2,27,14,40,0
26.24,23.15,1533.02,3,2,27,14,50,0
26.26,23.16,1528.89,3,2,27,15,0,0
26.26,23.16,1532.66,3,2,27,15,10,0
26.24,23.15,1568.94,3,2,27,15,20,0
26.26,23.16,1597.76,3,2,27,15,30,0
26.25,23.16,1612.08,3,2,27,15,40,0
26.24,23.15,1603.31,3,2,27,15,50,0
26.24,23.16,1580.83,3,2,27,16,0,0
26.22,23.15,1559.27,3,2,27,16,10,0
26.24,23.16,1525.09,3,2,27,16,20,0
26.25,23.16,1527.94,3,2,27,16,30,0
26.23,23.15,1544.4,3,2,27,16,40,0
26.23,23.15,1568.87,3,2,27,16,50,0
26.22,23.15,1596.67,3,2,27,17,0,0
26.23,23.16,1615.21,3,2,27,17,10,0
26.22,23.16,1620.98,3,2,27,17,20,0
26.2,23.14,1599.87,3,2,27,17,30,0
26.2,23.14,1571.84,3,2,27,17,40,0
26.2,23.14,1546.2,3,2,27,17,50,0
26.21,23.15,1527.0,3,2,27,18,0,0
26.23,23.16,1532.01,3,2,27,18,10,0
26.22,23.15,1558.76,3,2,27,18,20,0
26.2,23.14,1498.9,3,2,27,18,30,0
26.18,23.13,1457.7,3,2,27,18,40,0
26.16,23.12,1457.7,3,2,27,18,50,0
26.16,23.12,1457.68,3,2,27,19,0,0
26.14,23.1,1457.68,3,2,27,19,10,0
26.12,23.09,1457.68,3,2,27,19,20,0
26.11,23.09,1457.68,3,2,27,19,30,0
26.11,23.09,1467.43,3,2,27,19,40,0
26.1,23.09,1458.37,3,2,27,19,50,0
26.1,23.08,1467.43,3,2,27,20,0,0
26.09,23.08,1457.69,3,2,27,20,10,0
26.09,23.08,1457.7,3,2,27,20,20,0
26.09,23.08,1457.71,3,2,27,20,30,0
26.09,23.08,1457.83,3,2,27,20,40,0
26.08,23.07,1457.83,3,2,27,20,50,0
26.07,23.07,1457.83,3,2,27,21,0,0
22.95,21.34,2509.22,3,3,28,6,30,0
22.96,21.34,2846.32,3,3,28,6,40,0
23.07,21.41,3282.3,3,3,28,6,50,0
23.15,21.47,3419.04,3,3,28,7,0,0
23.25,21.54,3133.33,3,3,28,7,10,0
23.41,21.66,2187.87,3,3,28,7,20,0
23.55,21.72,1928.5,3,3,28,7,30,0
23.62,21.74,1863.74,3,3,28,7,40,0
23.75,21.82,2104.99,3,3,28,7,50,0
23.86,21.87,1475.92,3,3,28,8,0,0
24.12,22.02,715.88,3,3,28,8,10,0
24.29,22.11,1259.0,3,3,28,8,20,0
24.3,22.16,1067.32,3,3,28,8,30,0
24.31,22.16,1185.33,3,3,28,8,40,0
24.3,22.14,1158.88,3,3,28,8,50,0
24.5,22.3,1085.09,3,3,28,9,0,0
24.67,22.39,1156.39,3,3,28,9,10,0
24.95,22.57,1222.73,3,3,28,9,20,0
25.05,22.64,1426.92,3,3,28,9,30,0
25.09,22.61,1561.16,3,3,28,9,40,0
25.43,22.81,1972.4,3,3,28,9,50,0
25.71,22.98,2153.24,3,3,28,10,0,0
25.67,22.96,2232.08,3,3,28,10,10,0
25.78,22.99,1747.88,3,3,28,10,20,0
26.32,23.38,1368.82,3,3,28,10,30,0
26.64,23.58,1121.26,3,3,28,10,40,0
27.11,23.8,1009.14,3,3,28,10,50,0
26.9,23.6,1167.02,3,3,28,11,0,0
26.7,23.5,1668.34,3,3,28,11,10,0
26.82,23.61,2160.06,3,3,28,11,20,0
27.13,23.91,2337.87,3,3,28,11,30,0
27.41,23.95,2623.97,3,3,28,11,40,0
27.4,23.97,2166.84,3,3,28,11,50,0
27.45,24.02,1901.7,3,3,28,12,0,0
27.94,24.29,1543.9,3,3,28,12,10,0
28.4,24.52,1189.62,3,3,28,12,20,0
28.63,24.56,1027.62,3,3,28,12,30,0
28.64,24.53,1229.96,3,3,28,12,40,0
28.75,24.6,1539.28,3,3,28,12,50,0
28.62,24.48,2097.24,3,3,28,13,0,0
28.73,24.53,2250.28,3,3,28,13,10,0
28.73,24.49,2518.18,3,3,28,13,20,0
28.73,24.53,2180.26,3,3,28,13,30,0
28.89,24.58,2014.3,3,3,28,13,40,0
29.2,24.75,2208.24,3,3,28,13,50,0
29.32,24.88,2130.54,3,3,28,14,0,0
29.67,25.11,2047.15,3,3,28,14,10,0
29.44,24.88,1848.48,3,3,28,14,20,0
29.16,24.71,1263.18,3,3,28,14,30,0
28.89,24.59,1392.68,3,3,28,14,40,0
29.38,24.92,1709.91,3,3,28,14,50,0
29.29,24.86,2118.74,3,3,28,15,0,0
29.24,24.75,2303.3,3,3,28,15,10,0
29.35,24.79,2624.54,3,3,28,15,20,0
29.3,24.7,2592.94,3,3,28,15,30,0
29.6,24.87,1967.94,3,3,28,15,40,0
29.75,24.99,1646.3,3,3,28,15,50,0
29.7,24.92,1892.02,3,3,28,16,0,0
29.75,25.05,2077.86,3,3,28,16,10,0
29.59,24.92,2232.88,3,3,28,16,20,0
29.46,24.65,2525.82,3,3,28,16,30,0
29.46,24.68,2821.34,3,3,28,16,40,0
29.22,24.48,2503.72,3,3,28,16,50,0
29.27,24.58,2055.75,3,3,28,17,0,0
29.29,24.6,1835.74,3,3,28,17,10,0
29.31,24.63,1872.98,3,3,28,17,20,0
29.26,24.64,2121.41,3,3,28,17,30,0
29.15,24.55,2197.02,3,3,28,17,40,0
28.98,24.48,2509.92,3,3,28,17,50,0
28.79,24.28,2678.08,3,3,28,18,0,0
28.76,24.32,2410.66,3,3,28,18,10,0
28.7,24.33,1867.5,3,3,28,18,20,0
28.72,24.35,57.42,3,3,28,18,30,0
28.83,24.4,0.0,3,3,28,18,40,0
28.75,24.27,0.0,3,3,28,18,50,0
28.65,24.23,0.0,3,3,28,19,0,0
28.49,24.16,0.0,3,3,28,19,10,0
28.35,24.04,0.0,3,3,28,19,20,0
28.27,24.04,0.0,3,3,28,19,30,0
28.1,24.0,0.0,3,3,28,19,40,0
27.97,23.96,0.0,3,3,28,19,50,0
27.8,23.94,0.0,3,3,28,20,0,0
